1.114526316523551941e-01,2.242855429649353027e-01,3.372353268787264824e-03
-5.060530900955200195e-01,-2.769769132137298584e-01,8.956311270594596863e-03
-5.846302509307861328e-01,-4.498244524002075195e-01,1.227367296814918518e-02
-7.631657719612121582e-01,-6.888517141342163086e-01,1.987620443105697632e-02
-8.974124789237976074e-01,-8.425027728080749512e-01,3.603276610374450684e-02
-9.317615628242492676e-01,-9.104343056678771973e-01,4.637808725237846375e-02
-9.694445133209228516e-01,-7.955522537231445312e-01,4.822621867060661316e-02
-9.740781188011169434e-01,-8.781247138977050781e-01,3.967568278312683105e-02
-9.814562797546386719e-01,-7.055683732032775879e-01,2.785669825971126556e-02
-9.732884764671325684e-01,-8.979599475860595703e-01,2.178431302309036255e-02
-9.790201187133789062e-01,-9.166831374168395996e-01,1.702374033629894257e-02
-9.471278786659240723e-01,-8.094447851181030273e-01,1.307188533246517181e-02
-9.541586637496948242e-01,-9.446151852607727051e-01,1.029231958091259003e-02
-9.498526453971862793e-01,-9.399231672286987305e-01,9.494983591139316559e-03
-9.518412351608276367e-01,-9.296983480453491211e-01,9.314405731856822968e-03
-9.540684223175048828e-01,-9.398913979530334473e-01,9.522240608930587769e-03
-9.647023081779479980e-01,-9.517143964767456055e-01,8.878832682967185974e-03
-9.627784490585327148e-01,-9.433954954147338867e-01,8.045035414397716522e-03
-9.699932336807250977e-01,-9.534999132156372070e-01,8.494268171489238739e-03
-9.804716706275939941e-01,-9.596247076988220215e-01,8.324220776557922363e-03
-9.879083633422851562e-01,-9.608358144760131836e-01,8.382682688534259796e-03
-9.913326501846313477e-01,-9.332545399665832520e-01,8.063293993473052979e-03
-9.810562729835510254e-01,-9.764035344123840332e-01,7.884614169597625732e-03
-9.857645630836486816e-01,-9.795312881469726562e-01,8.823776617646217346e-03
-9.877185225486755371e-01,-9.675765633583068848e-01,9.148809127509593964e-03
-9.864659309387207031e-01,-9.707798957824707031e-01,9.552905336022377014e-03
-9.811286330223083496e-01,-9.687093496322631836e-01,9.372940286993980408e-03
-9.744747877120971680e-01,-9.716737270355224609e-01,9.001201950013637543e-03
-9.676394462585449219e-01,-9.577682018280029297e-01,9.186023846268653870e-03
-9.856901764869689941e-01,-9.702210426330566406e-01,8.217052556574344635e-03
-9.925269484519958496e-01,-9.683268070220947266e-01,8.472548797726631165e-03
-9.867195487022399902e-01,-9.797682166099548340e-01,8.009903132915496826e-03
-9.931730628013610840e-01,-9.680224657058715820e-01,8.248757570981979370e-03
-9.955917000770568848e-01,-9.779211282730102539e-01,7.609401829540729523e-03
-9.975291490554809570e-01,-9.787523746490478516e-01,7.356669753789901733e-03
-9.937364459037780762e-01,-9.899283647537231445e-01,6.842935457825660706e-03
-9.893215298652648926e-01,-9.643168449401855469e-01,6.800581701099872589e-03
-9.963643550872802734e-01,-9.834724664688110352e-01,6.573122926056385040e-03
-9.883516430854797363e-01,-9.800184965133666992e-01,5.902794655412435532e-03
-9.960501194000244141e-01,-9.842432737350463867e-01,5.399999208748340607e-03
-9.958494305610656738e-01,-9.856533408164978027e-01,4.835353232920169830e-03
-9.866363406181335449e-01,-9.777973890304565430e-01,4.093823023140430450e-03
-9.964489936828613281e-01,-9.907428622245788574e-01,3.880177391692996025e-03
-9.963114857673645020e-01,-9.938739538192749023e-01,3.560207318514585495e-03
-9.969809651374816895e-01,-9.717079401016235352e-01,3.347282065078616142e-03
-9.971560239791870117e-01,-9.958227276802062988e-01,3.048315644264221191e-03
-9.974828958511352539e-01,-9.929219484329223633e-01,2.970308763906359673e-03
-9.967053532600402832e-01,-9.935780763626098633e-01,2.725675236433744431e-03
-9.972589612007141113e-01,-9.876548051834106445e-01,2.655153628438711166e-03
-9.975253343582153320e-01,-9.944740533828735352e-01,2.533643273636698723e-03
-9.993035793304443359e-01,-9.927634596824645996e-01,2.462439239025115967e-03
-9.952476024627685547e-01,-9.865267276763916016e-01,2.461023163050413132e-03
-9.953361749649047852e-01,-9.874363541603088379e-01,2.452671527862548828e-03
-9.959474205970764160e-01,-9.906033873558044434e-01,2.327044960111379623e-03
-9.981412291526794434e-01,-9.948174953460693359e-01,2.489289967343211174e-03
-9.982855916023254395e-01,-9.910814762115478516e-01,2.274733036756515503e-03
-9.982624053955078125e-01,-9.940860271453857422e-01,2.276971936225891113e-03
-9.966681599617004395e-01,-9.922479391098022461e-01,2.134346170350909233e-03
-9.979321360588073730e-01,-9.933421015739440918e-01,1.911382540129125118e-03
-9.985743165016174316e-01,-9.954093694686889648e-01,1.937494962476193905e-03
-9.968763589859008789e-01,-9.933813810348510742e-01,1.919073984026908875e-03
-9.989485144615173340e-01,-9.968810677528381348e-01,1.731513068079948425e-03
-9.994532465934753418e-01,-9.902362823486328125e-01,1.738311140798032284e-03
-9.989896416664123535e-01,-9.969589710235595703e-01,1.707488088868558407e-03
-9.957969188690185547e-01,-9.918842315673828125e-01,1.594689441844820976e-03
-9.984611868858337402e-01,-9.971905946731567383e-01,1.641906215809285641e-03
-9.977247118949890137e-01,-9.968709945678710938e-01,1.558053656481206417e-03
-9.981799125671386719e-01,-9.955902099609375000e-01,1.498392550274729729e-03
-9.981197118759155273e-01,-9.932531118392944336e-01,1.441581873223185539e-03
-9.976320266723632812e-01,-9.940831065177917480e-01,1.289705513045191765e-03
-9.973027110099792480e-01,-9.867967367172241211e-01,1.225836575031280518e-03
-9.969733953475952148e-01,-9.889159202575683594e-01,1.139804138801991940e-03
-9.976682662963867188e-01,-9.929873943328857422e-01,1.019578427076339722e-03
-9.969911575317382812e-01,-9.962955713272094727e-01,1.009535742923617363e-03
-9.987074732780456543e-01,-9.958179593086242676e-01,9.995078435167670250e-04
-9.984652400016784668e-01,-9.959467053413391113e-01,8.987219771370291710e-04
-9.984226822853088379e-01,-9.945999383926391602e-01,9.991198312491178513e-04
-9.967232942581176758e-01,-9.933353066444396973e-01,8.831284940242767334e-04
-9.989519715309143066e-01,-9.963909387588500977e-01,9.089274099096655846e-04
-9.985672831535339355e-01,-9.924829006195068359e-01,9.218640625476837158e-04
-9.984281659126281738e-01,-9.947417378425598145e-01,8.384684915654361248e-04
-9.992322325706481934e-01,-9.946611523628234863e-01,8.968394249677658081e-04
-9.965030550956726074e-01,-9.953862428665161133e-01,8.528673788532614708e-04
-9.971141219139099121e-01,-9.951132535934448242e-01,8.504248107783496380e-04
-9.980713725090026855e-01,-9.948294162750244141e-01,8.463207632303237915e-04
-9.980264902114868164e-01,-9.972369670867919922e-01,8.126708562485873699e-04
-9.986405372619628906e-01,-9.971795082092285156e-01,8.303927024826407433e-04
-9.965206980705261230e-01,-9.940833449363708496e-01,8.323590154759585857e-04
-9.970600008964538574e-01,-9.886769056320190430e-01,8.215978741645812988e-04
-9.988942742347717285e-01,-9.980313777923583984e-01,8.924013818614184856e-04
-9.967327117919921875e-01,-9.942119717597961426e-01,8.954983204603195190e-04
-9.974332451820373535e-01,-9.908825755119323730e-01,8.372422307729721069e-04
-9.990459084510803223e-01,-9.924510717391967773e-01,9.194078738801181316e-04
-9.985700845718383789e-01,-9.964843392372131348e-01,9.961737086996436119e-04
-9.949743747711181641e-01,-9.943100810050964355e-01,9.786778828129172325e-04
-9.972795248031616211e-01,-9.929190874099731445e-01,1.062223105691373348e-03
-9.991393685340881348e-01,-9.950994253158569336e-01,1.070420024916529655e-03
-9.956299066543579102e-01,-9.918403625488281250e-01,1.022640615701675415e-03
-9.980031847953796387e-01,-9.969344139099121094e-01,1.235984265804290771e-03
-9.979928135871887207e-01,-9.963228106498718262e-01,1.423152862116694450e-03
-9.978907704353332520e-01,-9.958909749984741211e-01,1.368612051010131836e-03
-9.974943399429321289e-01,-9.945744276046752930e-01,1.364267198368906975e-03
-9.980878233909606934e-01,-9.963456392288208008e-01,1.419510692358016968e-03
-9.996296167373657227e-01,-9.968601465225219727e-01,1.443810760974884033e-03
-9.989474415779113770e-01,-9.937248229980468750e-01,1.184217631816864014e-03
-9.976398348808288574e-01,-9.969109892845153809e-01,1.094506471417844296e-03
-9.980235099792480469e-01,-9.942787885665893555e-01,1.025947509333491325e-03
-9.981889128684997559e-01,-9.896209239959716797e-01,8.606190676800906658e-04
-9.967769980430603027e-01,-9.945529699325561523e-01,9.278251673094928265e-04
-9.978075623512268066e-01,-9.959813952445983887e-01,9.639151394367218018e-04
-9.984151721000671387e-01,-9.952106475830078125e-01,9.696918423287570477e-04
-9.986212849617004395e-01,-9.971879720687866211e-01,8.778218179941177368e-04
-9.985335469245910645e-01,-9.976812601089477539e-01,9.142222697846591473e-04
-9.984537363052368164e-01,-9.965010881423950195e-01,8.620750159025192261e-04
-9.990801215171813965e-01,-9.980058670043945312e-01,8.405279368162155151e-04
-9.980551600456237793e-01,-9.914685487747192383e-01,7.432637503370642662e-04
-9.980350136756896973e-01,-9.937973618507385254e-01,7.191225886344909668e-04
-9.988800883293151855e-01,-9.953852295875549316e-01,7.395347347483038902e-04
-9.990186095237731934e-01,-9.965847134590148926e-01,7.244019652716815472e-04
-9.983240962028503418e-01,-9.974507093429565430e-01,7.084372336976230145e-04
-9.985933899879455566e-01,-9.976671934127807617e-01,6.011854857206344604e-04
-9.982141852378845215e-01,-9.964333772659301758e-01,6.177860195748507977e-04
-9.986990690231323242e-01,-9.971222281455993652e-01,5.312742432579398155e-04
-9.986282587051391602e-01,-9.920573234558105469e-01,5.240018363110721111e-04
-9.979556798934936523e-01,-9.969379305839538574e-01,4.667018947657197714e-04
-9.984728693962097168e-01,-9.976264238357543945e-01,4.137636569794267416e-04
-9.975245594978332520e-01,-9.955247640609741211e-01,4.654775257222354412e-04
-9.981492161750793457e-01,-9.970428943634033203e-01,3.728276933543384075e-04
-9.980164170265197754e-01,-9.975285530090332031e-01,3.989761171396821737e-04
-9.985401630401611328e-01,-9.976322054862976074e-01,3.475758130662143230e-04
-9.984769821166992188e-01,-9.979810118675231934e-01,3.394385275896638632e-04
-9.989852905273437500e-01,-9.981834888458251953e-01,3.296360373497009277e-04
-9.974621534347534180e-01,-9.959409236907958984e-01,3.393453953322023153e-04
-9.983229637145996094e-01,-9.953562021255493164e-01,3.220451471861451864e-04
-9.981430768966674805e-01,-9.974811077117919922e-01,3.275983035564422607e-04
-9.987162351608276367e-01,-9.982244968414306641e-01,2.793204039335250854e-04
-9.972220063209533691e-01,-9.905517101287841797e-01,3.214143216609954834e-04
-9.981844425201416016e-01,-9.969594478607177734e-01,3.050559607800096273e-04
-9.985839128494262695e-01,-9.971394538879394531e-01,2.406767307547852397e-04
-9.983724951744079590e-01,-9.960802197456359863e-01,2.375002950429916382e-04
-9.986986517906188965e-01,-9.966018795967102051e-01,2.507772296667098999e-04
-9.981453418731689453e-01,-9.965959787368774414e-01,2.494653163012117147e-04
-9.991456866264343262e-01,-9.983587265014648438e-01,2.554201928433030844e-04
-9.975084662437438965e-01,-9.962242245674133301e-01,2.809297293424606323e-04
-9.982961416244506836e-01,-9.962887763977050781e-01,2.585842157714068890e-04
-9.994372129440307617e-01,-9.971762299537658691e-01,2.523747680243104696e-04
-9.995619058609008789e-01,-9.980212450027465820e-01,3.084708005189895630e-04
-9.996001124382019043e-01,-9.955103397369384766e-01,2.891452459152787924e-04
-9.987750649452209473e-01,-9.960879087448120117e-01,2.663669583853334188e-04
-9.989690780639648438e-01,-9.981198310852050781e-01,2.877538499888032675e-04
-9.987416863441467285e-01,-9.973511099815368652e-01,2.962909638881683350e-04
-9.993919134140014648e-01,-9.963229894638061523e-01,2.984125167131423950e-04
-9.989870190620422363e-01,-9.978619813919067383e-01,2.505593001842498779e-04
-9.989289045333862305e-01,-9.987154603004455566e-01,2.659000456333160400e-04
-9.989451766014099121e-01,-9.968656897544860840e-01,2.417378127574920654e-04
-9.985007643699645996e-01,-9.950000047683715820e-01,2.438879309920594096e-04
-9.992524981498718262e-01,-9.983330965042114258e-01,2.228282392024993896e-04
-9.990327954292297363e-01,-9.970487952232360840e-01,2.150771615561097860e-04
-9.994895458221435547e-01,-9.981878995895385742e-01,2.177028654841706157e-04
-9.995057582855224609e-01,-9.976185560226440430e-01,2.422003744868561625e-04
-9.979937076568603516e-01,-9.973451495170593262e-01,2.380572259426116943e-04
-9.989662170410156250e-01,-9.983758926391601562e-01,2.264815120724961162e-04
-9.991794228553771973e-01,-9.971855282783508301e-01,2.577739651314914227e-04
-9.978038668632507324e-01,-9.963263273239135742e-01,2.419327793177217245e-04
-9.992246031761169434e-01,-9.985845088958740234e-01,2.241140900878235698e-04
-9.992499947547912598e-01,-9.981273412704467773e-01,2.364491519983857870e-04
-9.995806217193603516e-01,-9.991457462310791016e-01,2.302844077348709106e-04
-9.993305206298828125e-01,-9.979641437530517578e-01,2.174476830987259746e-04
-9.986441135406494141e-01,-9.981465339660644531e-01,2.427045255899429321e-04
-9.989472627639770508e-01,-9.975638985633850098e-01,2.277108578709885478e-04
-9.984589219093322754e-01,-9.981964826583862305e-01,2.048487513093277812e-04
-9.985725879669189453e-01,-9.982500076293945312e-01,2.125538885593414307e-04
-9.993323683738708496e-01,-9.986413717269897461e-01,2.024776040343567729e-04
-9.993957281112670898e-01,-9.990814924240112305e-01,1.808634697226807475e-04
-9.990503787994384766e-01,-9.981774687767028809e-01,1.750545052345842123e-04
-9.994300007820129395e-01,-9.976451992988586426e-01,1.876031456049531698e-04
-9.992387890815734863e-01,-9.990092515945434570e-01,1.670389174250885844e-04
-9.991636872291564941e-01,-9.976979494094848633e-01,1.591804175404831767e-04
-9.990675449371337891e-01,-9.986673593521118164e-01,1.782042381819337606e-04
-9.987890720367431641e-01,-9.962878823280334473e-01,2.000214008148759604e-04
-9.994585514068603516e-01,-9.961343407630920410e-01,1.706524490145966411e-04
-9.993079900741577148e-01,-9.970680475234985352e-01,1.762565225362777710e-04
-9.994657635688781738e-01,-9.976168870925903320e-01,1.999667583731934428e-04
-9.990688562393188477e-01,-9.989771842956542969e-01,2.043570129899308085e-04
-9.985926747322082520e-01,-9.978641271591186523e-01,2.327437250642105937e-04
-9.994931817054748535e-01,-9.982720017433166504e-01,2.694297581911087036e-04
-9.992434382438659668e-01,-9.985767006874084473e-01,2.604102191980928183e-04
-9.994152188301086426e-01,-9.972113370895385742e-01,1.845471560955047607e-04
-9.975395798683166504e-01,-9.920617341995239258e-01,1.793913543224334717e-04
-9.973291158676147461e-01,-9.967868328094482422e-01,1.586669532116502523e-04
-9.988930821418762207e-01,-9.980177879333496094e-01,1.826199440984055400e-04
-9.988364577293395996e-01,-9.972229003906250000e-01,1.589649764355272055e-04
-9.977750778198242188e-01,-9.960683584213256836e-01,1.683191803749650717e-04
-9.990194439888000488e-01,-9.979456067085266113e-01,1.819841563701629639e-04
-9.988333582878112793e-01,-9.979098439216613770e-01,1.597031950950622559e-04
-9.977203607559204102e-01,-9.965904951095581055e-01,1.573382614878937602e-04
-9.980700016021728516e-01,-9.968690872192382812e-01,1.575245260028168559e-04
-9.980232715606689453e-01,-9.971475005149841309e-01,1.675877720117568970e-04
-9.987041354179382324e-01,-9.984132647514343262e-01,1.416926679667085409e-04
-9.989333152770996094e-01,-9.979484081268310547e-01,1.495288161095231771e-04
-9.986052513122558594e-01,-9.977607131004333496e-01,1.401361078023910522e-04
-9.992690682411193848e-01,-9.981755018234252930e-01,1.458202896174043417e-04
-9.994252920150756836e-01,-9.989795088768005371e-01,1.433789730072021484e-04
-9.969776868820190430e-01,-9.956322908401489258e-01,1.387782394886016846e-04
-9.992401599884033203e-01,-9.984654188156127930e-01,1.371769903926178813e-04
-9.982590675354003906e-01,-9.835227727890014648e-01,1.226769236382097006e-04
-9.985072612762451172e-01,-9.980431795120239258e-01,1.512859016656875610e-04
-9.953499436378479004e-01,-9.926543235778808594e-01,1.706437615212053061e-04
-9.991261363029479980e-01,-9.955333471298217773e-01,1.729764044284820557e-04
-9.991743564605712891e-01,-9.959461688995361328e-01,2.067772147711366415e-04
-9.991573095321655273e-01,-9.971106052398681641e-01,2.202590403612703085e-04
-9.995009899139404297e-01,-9.988814592361450195e-01,2.469606697559356689e-04
-9.987779259681701660e-01,-9.980517029762268066e-01,2.447671140544116497e-04
-9.983033537864685059e-01,-9.903774261474609375e-01,2.198486326960846782e-04
-9.985353946685791016e-01,-9.980354309082031250e-01,2.195127308368682861e-04
-9.991989135742187500e-01,-9.973037242889404297e-01,2.687163650989532471e-04
-9.993701577186584473e-01,-9.981594681739807129e-01,3.141140041407197714e-04
-9.994737505912780762e-01,-9.967561960220336914e-01,2.660024911165237427e-04
-9.985739588737487793e-01,-9.976874589920043945e-01,3.812909126281738281e-04
-9.991102218627929688e-01,-9.975202083587646484e-01,3.994808939751237631e-04
-9.989364147186279297e-01,-9.958155155181884766e-01,3.454915131442248821e-04
-9.990692734718322754e-01,-9.982304573059082031e-01,4.546723212115466595e-04
-9.983459711074829102e-01,-9.946355819702148438e-01,3.273890761192888021e-04
-9.995534420013427734e-01,-9.983249902725219727e-01,3.322052652947604656e-04
-9.989517331123352051e-01,-9.980384111404418945e-01,2.978555858135223389e-04
-9.990860819816589355e-01,-9.984507560729980469e-01,2.082064747810363770e-04
-9.993612170219421387e-01,-9.986567497253417969e-01,2.101411519106477499e-04
-9.990975856781005859e-01,-9.978030920028686523e-01,1.961632369784638286e-04
-9.994339346885681152e-01,-9.987632036209106445e-01,1.823281345423310995e-04
-9.993289709091186523e-01,-9.979374408721923828e-01,1.711460499791428447e-04
-9.995598793029785156e-01,-9.986492395401000977e-01,1.728882489260286093e-04
-9.991247057914733887e-01,-9.985807538032531738e-01,1.472129224566742778e-04
-9.987142086029052734e-01,-9.978882670402526855e-01,1.531727612018585205e-04
-9.989746809005737305e-01,-9.971234798431396484e-01,1.540426164865493774e-04
-9.990729689598083496e-01,-9.979330301284790039e-01,1.557432115077972412e-04
-9.992645382881164551e-01,-9.989376068115234375e-01,1.474445161875337362e-04
-9.995967745780944824e-01,-9.991808533668518066e-01,1.659790723351761699e-04
