1.757295617871484339e+01,1.758728185941272670e+01,2.143179997801780701e-03
5.318088500212924119e-01,7.456719849367616781e-01,2.459045732393860817e-03
-2.077391488650057738e+00,-1.214151053299823424e+00,4.216816741973161697e-03
-9.834090132842613130e+00,-9.620142479267368429e+00,3.004740923643112183e-03
-1.426374722310169751e+01,-1.417929696306427978e+01,2.979208948090672493e-03
-1.383126489796025815e+01,-1.378663946630504711e+01,3.559239441528916359e-03
-1.476813780937420262e+01,-1.475197592703444727e+01,4.044958390295505524e-03
-1.681783224446053993e+01,-1.679434027197940082e+01,4.671087488532066345e-03
-1.861855808273897139e+01,-1.858776442196462497e+01,5.762102082371711731e-03
-1.957348125771761005e+01,-1.954363902034732803e+01,7.659030612558126450e-03
-2.050999493532896523e+01,-2.047936141709971380e+01,9.333433583378791809e-03
-2.174999299243134132e+01,-2.173184324773739817e+01,1.114617101848125458e-02
-2.255093612729318409e+01,-2.250288021444023911e+01,1.252466533333063126e-02
-2.312968132796774867e+01,-2.311270275915154571e+01,1.417753659188747406e-02
-2.404623321122489088e+01,-2.401943675467084205e+01,1.543138734996318817e-02
-2.496388416453521941e+01,-2.494516072712038834e+01,1.492665614932775497e-02
-2.574189011467510113e+01,-2.572735005459757218e+01,1.344626117497682571e-02
-2.648052966173431955e+01,-2.646192930008972866e+01,1.151537615805864334e-02
-2.715792118886867712e+01,-2.711025102351590021e+01,9.718102402985095978e-03
-2.769902665613586024e+01,-2.767989626530165737e+01,8.904131129384040833e-03
-2.819839122634209971e+01,-2.818776650430250186e+01,8.012030273675918579e-03
-2.872025347604503764e+01,-2.870207878153811265e+01,6.893266923725605011e-03
-2.919016193460208086e+01,-2.918600229524714962e+01,5.762353539466857910e-03
-2.949051027570695283e+01,-2.947449524572843416e+01,5.098983645439147949e-03
-2.974879162254605447e+01,-2.973203001124737099e+01,4.731484688818454742e-03
-2.995398390816407286e+01,-2.993722999424187492e+01,4.418258089572191238e-03
-3.006707620888010268e+01,-3.003895120523374374e+01,4.095466807484626770e-03
-3.009891866344873890e+01,-3.008776192979064490e+01,3.997990395873785019e-03
-3.012600780565551517e+01,-3.011780595553531015e+01,3.990524914115667343e-03
-3.031702045357092956e+01,-3.029391087023150675e+01,4.121015779674053192e-03
-3.038853823995088632e+01,-3.034998016526864717e+01,4.346790723502635956e-03
-3.045887084921373500e+01,-3.043600938961130709e+01,4.611175041645765305e-03
-3.054861908712833696e+01,-3.054015899073209539e+01,4.853101447224617004e-03
-3.061331607232982321e+01,-3.060591753466313492e+01,5.261010490357875824e-03
-3.070033895226760734e+01,-3.068789863419034702e+01,5.562110804021358490e-03
-3.075051702840734080e+01,-3.073242275420540537e+01,6.284254603087902069e-03
-3.078276981327683615e+01,-3.077763898447315682e+01,7.364931982010602951e-03
-3.079981044853321137e+01,-3.079318729614747951e+01,8.367082104086875916e-03
-3.083587234641261432e+01,-3.082993861868474994e+01,8.465773425996303558e-03
-3.087008116201585040e+01,-3.086748114183395586e+01,8.359192870557308197e-03
-3.087806845664054833e+01,-3.087123511556871591e+01,7.755713071674108505e-03
-3.088516021688633373e+01,-3.088204290385801443e+01,6.858525332063436508e-03
-3.092083893280507567e+01,-3.091448663365420302e+01,5.980927962809801102e-03
-3.094082167341390388e+01,-3.093685431768649607e+01,5.090771708637475967e-03
-3.095253245191898372e+01,-3.095062372631091918e+01,4.328580107539892197e-03
-3.097624684515922411e+01,-3.097439069934813460e+01,3.752803429961204529e-03
-3.099644405249047807e+01,-3.099343896170990575e+01,3.326806705445051193e-03
-3.101546899377466104e+01,-3.101242968794016264e+01,3.024112200364470482e-03
-3.103503116520909089e+01,-3.103238801693841964e+01,2.850732766091823578e-03
-3.104530818254022506e+01,-3.104207987138153868e+01,2.762608462944626808e-03
-3.105339779409345624e+01,-3.105101054473442446e+01,2.666335087269544601e-03
-3.106656521635343182e+01,-3.106345474955495689e+01,2.533344086259603500e-03
-3.107901847281964436e+01,-3.107742130766513000e+01,2.424837555736303329e-03
-3.108947497302781215e+01,-3.108483616412227235e+01,2.312061842530965805e-03
-3.109827819934417192e+01,-3.109691702124214885e+01,2.184495329856872559e-03
-3.110816441461115645e+01,-3.110489009052461995e+01,2.099842997267842293e-03
-3.111466848242912064e+01,-3.111362227226783261e+01,2.091432688757777214e-03
-3.112465938588907122e+01,-3.112261296171686098e+01,2.077015582472085953e-03
-3.113693145095480119e+01,-3.113496090046604792e+01,2.088626381009817123e-03
-3.114251627756098983e+01,-3.114045756856003067e+01,2.069933107122778893e-03
-3.114468219920867753e+01,-3.114202604929361584e+01,2.046674257144331932e-03
-3.115422880615786028e+01,-3.115298889379781855e+01,2.025938360020518303e-03
-3.116355032828144545e+01,-3.116280470751600618e+01,2.021406777203083038e-03
-3.116874257288808181e+01,-3.116663340996072051e+01,1.992446370422840118e-03
-3.117299924772110131e+01,-3.117198641368308643e+01,1.952423132024705410e-03
-3.118234671736004771e+01,-3.117928488768445305e+01,1.904037548229098320e-03
-3.118761776599304980e+01,-3.118660215049498419e+01,1.877074828371405602e-03
-3.119389181945561518e+01,-3.119216000595831417e+01,1.846645725890994072e-03
-3.120035952872517626e+01,-3.119805284077615681e+01,1.805969863198697567e-03
-3.120555202406039896e+01,-3.120404699372835822e+01,1.767487498000264168e-03
-3.121166359044251593e+01,-3.120838874465340140e+01,1.730885938741266727e-03
-3.121700348627155819e+01,-3.121617169195038599e+01,1.712803496047854424e-03
-3.122302450244846028e+01,-3.122045479401039714e+01,1.694814534857869148e-03
-3.122836481712176493e+01,-3.122717797668987316e+01,1.676151994615793228e-03
-3.123349482741808814e+01,-3.123192016347714528e+01,1.661985763348639011e-03
-3.123881316545229936e+01,-3.123819211888666558e+01,1.655523316003382206e-03
-3.124481505277939064e+01,-3.124326967407707656e+01,1.636208500713109970e-03
-3.125039327140318335e+01,-3.124928227466779873e+01,1.618788461200892925e-03
-3.125635546094546058e+01,-3.125526315934666854e+01,1.603339449502527714e-03
-3.126179162077725238e+01,-3.126112564670641092e+01,1.606799778528511524e-03
-3.126745684313062057e+01,-3.126562775405319883e+01,1.607097336091101170e-03
-3.127237477153413536e+01,-3.127145989693052996e+01,1.620229100808501244e-03
-3.127904370286482560e+01,-3.127596875435649437e+01,1.620031544007360935e-03
-3.128426780271571062e+01,-3.128352903682586827e+01,1.633648993447422981e-03
-3.129055589010460992e+01,-3.128964402117021493e+01,1.640794216655194759e-03
-3.129635566468217078e+01,-3.129529662695361480e+01,1.640730188228189945e-03
-3.130163425026864132e+01,-3.129778295039968583e+01,1.643829629756510258e-03
-3.130761453417416718e+01,-3.130498673514563279e+01,1.647769589908421040e-03
-3.131376279878931257e+01,-3.131316870406899255e+01,1.657250802963972092e-03
-3.131948251987141063e+01,-3.131771310472190706e+01,1.657461747527122498e-03
-3.132744633210540641e+01,-3.132665732440678141e+01,1.662989379838109016e-03
-3.133267677941524099e+01,-3.133124841644728775e+01,1.654349034652113914e-03
-3.134023309592960871e+01,-3.133687657230929346e+01,1.641347073018550873e-03
