7.311096822174697474e-01,7.300137943108564453e-01,7.293626743615583274e-01,7.311038063970375367e-01,7.334006444892947618e-01,7.324020960154794535e-01,7.293228001609438627e-01,7.293451194750621980e-01,7.308863313740776579e-01,7.297591890556387462e-01
7.469877513109205447e-01,7.431931135850983194e-01,7.479682532697570219e-01,7.422575397082219473e-01,7.460139143381341320e-01,7.456192579132047138e-01,7.473901915049636635e-01,7.406309673250542902e-01,7.456096153717017838e-01,7.507735110693734004e-01
7.569197198238462043e-01,7.575243028054505778e-01,7.574570616790127220e-01,7.566766916757470263e-01,7.570629528910773898e-01,7.542055368949147631e-01,7.569735003767311676e-01,7.563252382586665989e-01,7.601056433278591262e-01,7.595836048928826800e-01
7.610085188616024787e-01,7.608809081268697039e-01,7.582086703194199639e-01,7.575482658152999926e-01,7.591136953208066362e-01,7.615637900041198893e-01,7.615228744803420602e-01,7.616371988664918380e-01,7.584615653740198749e-01,7.576736035476179243e-01
7.473868393188570769e-01,7.446231165447246836e-01,7.490160783936536948e-01,7.482972995405793304e-01,7.483280875158818679e-01,7.476888056451853615e-01,7.502885654402366988e-01,7.492990169185683724e-01,7.499288992938847320e-01,7.446627952205530088e-01
7.857858624187270546e-01,7.864490419036073154e-01,7.853831300581561869e-01,7.871955336718456930e-01,7.854372027770374354e-01,7.862480923955156298e-01,7.868342532886207774e-01,7.869119122310251901e-01,7.844968376174316083e-01,7.870651555303512792e-01
7.724489745980185340e-01,7.703973875480375488e-01,7.701329104277389037e-01,7.726166372641576352e-01,7.711115608520211495e-01,7.727312931151929520e-01,7.712419298353050401e-01,7.716952621698240922e-01,7.722505872705094365e-01,7.680165813179460343e-01
7.972609406137518562e-01,7.946730549960943080e-01,7.966313944514776813e-01,7.971245366418888700e-01,7.972292333219735960e-01,7.976371480174786477e-01,7.967888045640948436e-01,7.995259611113322284e-01,7.968970123579327547e-01,7.983257452969402257e-01
7.819725373406117841e-01,7.717517432555337509e-01,7.841857693669068707e-01,7.813704110535397707e-01,7.861646784752943651e-01,7.830604967098092617e-01,7.826201620742879728e-01,7.783156202852060668e-01,7.812566132128837548e-01,7.792918934999842895e-01
8.089192177345396750e-01,8.091165499037195064e-01,8.094190655137686319e-01,8.092782008951479034e-01,8.093189854652760307e-01,8.087495645300842861e-01,8.084656355383301740e-01,8.098598631380738988e-01,8.092247263474143804e-01,8.094589134385458129e-01
8.123174314451174771e-01,8.076007192974744564e-01,8.094467390377245719e-01,8.064363050248158915e-01,8.094557990436384021e-01,8.083714923627255411e-01,8.161349851587422766e-01,8.062206675585560367e-01,8.040760710591592364e-01,8.056036398012363930e-01
8.228061666220649606e-01,8.214613779163262297e-01,8.211452146581185163e-01,8.220726410508965021e-01,8.267717840569845933e-01,8.192525601992733941e-01,8.216623582419794181e-01,8.202583891848104214e-01,8.238128273756785136e-01,8.157726278047532364e-01
8.397913848393608882e-01,8.402151996678179913e-01,8.403298478484313438e-01,8.403861865082016269e-01,8.351697642643939323e-01,8.392650678906338202e-01,8.374702082817094828e-01,8.402165369588584509e-01,8.393768768100804412e-01,8.395215449520065931e-01
8.263087325614908440e-01,8.353039936526168718e-01,8.362453391961548466e-01,8.246571976339053256e-01,8.337571563487512494e-01,8.304028930880177350e-01,8.285373248573350002e-01,8.333489238498580365e-01,8.298145600471923400e-01,8.378594914554348128e-01
8.653398316450880978e-01,8.645483709695424013e-01,8.646340294782295377e-01,8.645831639302132832e-01,8.607570598857953170e-01,8.654723755829579757e-01,8.658154553367489736e-01,8.646725717285558277e-01,8.657176476056638315e-01,8.646650119567415027e-01
8.723919181083905627e-01,8.741959083100582228e-01,8.739762490713128829e-01,8.712898330049493323e-01,8.719113675836064337e-01,8.716945030482068368e-01,8.713411709294967000e-01,8.735902933208847809e-01,8.713834817158836454e-01,8.689691733020040720e-01
8.578135681245872002e-01,8.555018442165572834e-01,8.604295066792985169e-01,8.556029138373882903e-01,8.538644629325478075e-01,8.592657047564581374e-01,8.572269212619711976e-01,8.549003959126644236e-01,8.625884860489353434e-01,8.553350027024317903e-01
9.016750224086136356e-01,9.028166468381779719e-01,9.021513402970221529e-01,9.022320043028120296e-01,9.013744165632883165e-01,9.006425713598782412e-01,9.031871728837062019e-01,9.018450819978106603e-01,9.020785770050741004e-01,9.008308306876748883e-01
9.005955835757077921e-01,9.011080658555480349e-01,8.964220930995883130e-01,9.008252599361722401e-01,9.009057055012428261e-01,8.957478204745262795e-01,9.001430482456619364e-01,8.980202908846216525e-01,8.969801937291570493e-01,8.997601476292289568e-01
8.941417131002598051e-01,8.969747250905131253e-01,8.996593591088203334e-01,9.000209943851953387e-01,8.970065061106846649e-01,8.970209824779505903e-01,8.977865675073559704e-01,8.959887667538888323e-01,8.982633500922029279e-01,8.954314576773351186e-01
9.000448326746387506e-01,9.051909207787948164e-01,9.030590440884358472e-01,9.188711466044289233e-01,9.038491981265274200e-01,9.096443993865627187e-01,9.014945251418724492e-01,9.068701310263919124e-01,9.116960544616633522e-01,9.016286996804269149e-01
9.453285915125783090e-01,9.457781513176886090e-01,9.463742230610390216e-01,9.464698910413334998e-01,9.481632210794911364e-01,9.460376266495755804e-01,9.467217112382536603e-01,9.482904949660804217e-01,9.479198384235641983e-01,9.472663660811521114e-01
9.426965421294001279e-01,9.412246773237438191e-01,9.413423778304423895e-01,9.457014610938878629e-01,9.434484571352869109e-01,9.418317415746577659e-01,9.364178027867365861e-01,9.411567593869084591e-01,9.415361945979466851e-01,9.391613125339586254e-01
9.584279030046513048e-01,9.562971389997150240e-01,9.589580676671968229e-01,9.570761467982966675e-01,9.487495787255751933e-01,9.546686950692502283e-01,9.537602237619986489e-01,9.558146790298029938e-01,9.582992819661951822e-01,9.523048370198631263e-01
9.575279273246251055e-01,9.596458481282205133e-01,9.585144436471214613e-01,9.576360052155815650e-01,9.599312682945445596e-01,9.588497511274374219e-01,9.576988818200095066e-01,9.600876742391315499e-01,9.587637521065984769e-01,9.570032574207596454e-01
9.721985214430683975e-01,9.734032581520729588e-01,9.728470329192034916e-01,9.720443183386288100e-01,9.730444294820921325e-01,9.728895349696491390e-01,9.727433580443388683e-01,9.728771459828213786e-01,9.731496543657699450e-01,9.720362509139581775e-01
9.800225325346286764e-01,9.805382253152253869e-01,9.805526856872304187e-01,9.808686324267735790e-01,9.801235631487656974e-01,9.804853218704495665e-01,9.804951613925445564e-01,9.780150145554472596e-01,9.804782839806963635e-01,9.796401544284615293e-01
9.819405933352924887e-01,9.809794346009890198e-01,9.817923626679257998e-01,9.804751940072663485e-01,9.821466065729511641e-01,9.819536402501185535e-01,9.816000878945643215e-01,9.819188402885973277e-01,9.819027917805737138e-01,9.822433131059966627e-01
9.662946392086930736e-01,9.647926066576119064e-01,9.565282449629167738e-01,9.629362331498628746e-01,9.670603353547909675e-01,9.599747073116965401e-01,9.682019797700107677e-01,9.646876685362300030e-01,9.660691828327341302e-01,9.696915888589694443e-01
9.820546518923063406e-01,9.831679686157900333e-01,9.832427271720854955e-01,9.823126227103792241e-01,9.827643375724891550e-01,9.836451554809402253e-01,9.819220328295378275e-01,9.823935017836576966e-01,9.835140439235532384e-01,9.838256662825553001e-01
9.841484024968883970e-01,9.827212839402317268e-01,9.856853082013339318e-01,9.836880594468130345e-01,9.837472952614441102e-01,9.857613293307881941e-01,9.856516455948118871e-01,9.858980558557808305e-01,9.843165210352903260e-01,9.858222202676393264e-01
9.869545664085846992e-01,9.851079013099410808e-01,9.852845880921841104e-01,9.850305457276269383e-01,9.866888404666827039e-01,9.863571327663848143e-01,9.866103073279450797e-01,9.860210177444298507e-01,9.862220136529291636e-01,9.860540768407222156e-01
9.798799501277779544e-01,9.828810157496274957e-01,9.842890972158885310e-01,9.814635987431161723e-01,9.823587106025212234e-01,9.830445733426063093e-01,9.761175642113105733e-01,9.827067974369496639e-01,9.828646914718327521e-01,9.830173244316272596e-01
9.825213144516313779e-01,9.882655399900621696e-01,9.863472932074645039e-01,9.858184924819931583e-01,9.834441614511499896e-01,9.857289082036386763e-01,9.838424646945951313e-01,9.875325739801443792e-01,9.889138905009693392e-01,9.889057766493387636e-01
9.826004581172687047e-01,9.769954958004541945e-01,9.775198422315526381e-01,9.822743952993897576e-01,9.750645047847411595e-01,9.807839902144077637e-01,9.845210169297031744e-01,9.782994975128186388e-01,9.718328292455172823e-01,9.807046112564470342e-01
9.925928874835949767e-01,9.933018369553837656e-01,9.930630622844623945e-01,9.927325051736999306e-01,9.931628689801031973e-01,9.923053217158022132e-01,9.926735512556873475e-01,9.932933024278720602e-01,9.921665781780154569e-01,9.928180628455289813e-01
9.904703893071804544e-01,9.913663993235369842e-01,9.913753152992614837e-01,9.916108962449590170e-01,9.916906242821947881e-01,9.912170024011879299e-01,9.910241468148273114e-01,9.909664489519730557e-01,9.908623174087847207e-01,9.909131681701849326e-01
9.874122338055636439e-01,9.899270154302819424e-01,9.872761034882056030e-01,9.855966965546969494e-01,9.887045966847706202e-01,9.861937236254135764e-01,9.892085758986525201e-01,9.831615448982218286e-01,9.872913369810070172e-01,9.852653055341999977e-01
9.939127506435606607e-01,9.933576257751238758e-01,9.940758378893945757e-01,9.934569071277112862e-01,9.924324901418514200e-01,9.934715035910113290e-01,9.919151584060756921e-01,9.923607327390668864e-01,9.924810740089271555e-01,9.932029679567599967e-01
9.921201470920451015e-01,9.919028683506564414e-01,9.909570866707072545e-01,9.924275825387560701e-01,9.918527648475041758e-01,9.912135762547867879e-01,9.916725267357350271e-01,9.915678857625190856e-01,9.916749926497963052e-01,9.918534048543332649e-01
9.956077435568294609e-01,9.957378279228783491e-01,9.955218988163752059e-01,9.955603431103837719e-01,9.957293050451888616e-01,9.939329207242928454e-01,9.955870796047777693e-01,9.943108023415867525e-01,9.947836799777196592e-01,9.948952597206359716e-01
9.928684881014573360e-01,9.939966078137726369e-01,9.938451657868422329e-01,9.936085121795367181e-01,9.937735417546424976e-01,9.943031299852715943e-01,9.940047805175561413e-01,9.927181024450877356e-01,9.937875416564942999e-01,9.931113384316078152e-01
9.937468097890129748e-01,9.937000320585936963e-01,9.932360447876744658e-01,9.931082883953897822e-01,9.946173790755432620e-01,9.950071896386749604e-01,9.937518449350004612e-01,9.943285998707693807e-01,9.933696061016640266e-01,9.943415995028132004e-01
9.935418990718348775e-01,9.935958835878820894e-01,9.932728865830346976e-01,9.936262354305238631e-01,9.925331975270939022e-01,9.936427745035437686e-01,9.934223134122120991e-01,9.938105248493833699e-01,9.938607078606302991e-01,9.934234056020248005e-01
9.938682151793279962e-01,9.958570149287958584e-01,9.960191189136795575e-01,9.947636957947744163e-01,9.957263384548720175e-01,9.955931576844609943e-01,9.954354911933673833e-01,9.959771905746555021e-01,9.958761103073892063e-01,9.960317970468181015e-01
9.909253373761465200e-01,9.850342985553914854e-01,9.893807572131148032e-01,9.842986116608902769e-01,9.862141669437891611e-01,9.883864795200095754e-01,9.884027006807829530e-01,9.878958217349411708e-01,9.894508213420362130e-01,9.904009619218367977e-01
9.949597983237182808e-01,9.951524225639606369e-01,9.951653928573815922e-01,9.953909623816216135e-01,9.932135728595029578e-01,9.944141980811740389e-01,9.948421516806641440e-01,9.946977139898751652e-01,9.951054327675751265e-01,9.955015095374090128e-01
9.948505093563759782e-01,9.942645644283261142e-01,9.926418783662448453e-01,9.948476133633813445e-01,9.949557407001510256e-01,9.952641227288947512e-01,9.943295515856868105e-01,9.952765397559351079e-01,9.941742225502245844e-01,9.951896044096021354e-01
9.966553809767960681e-01,9.966983657964482157e-01,9.966577010049929575e-01,9.957668973151923009e-01,9.967985176609435172e-01,9.966483681875842882e-01,9.962602534776265895e-01,9.963802583652642264e-01,9.968051153254985364e-01,9.966307351777878853e-01
9.904570654722487655e-01,9.894151689348891221e-01,9.901476326858623667e-01,9.889035235810832436e-01,9.897204057983874925e-01,9.891863741158696266e-01,9.889928572632389336e-01,9.905020085168479982e-01,9.890097403207727123e-01,9.899706279446659485e-01
9.894049121513677214e-01,9.870986988556449404e-01,9.898251741184939112e-01,9.880820025923193750e-01,9.850151576339971626e-01,9.857826413450063718e-01,9.918893923550377023e-01,9.897517582990481566e-01,9.868864809719102293e-01,9.885252586007045039e-01
9.960429030626586355e-01,9.957140188827863225e-01,9.963536093028356744e-01,9.964317615600052358e-01,9.957361259518369145e-01,9.963871684892228187e-01,9.962355585169360150e-01,9.964361838801755189e-01,9.964569688867894737e-01,9.957173088641798619e-01
9.921334727171643442e-01,9.909130955674843033e-01,9.886544093527152022e-01,9.920197436194388985e-01,9.925736698566637317e-01,9.909857452617326645e-01,9.932373524386500785e-01,9.902428823809419356e-01,9.916407064227048540e-01,9.900374891992115289e-01
9.956968617561116064e-01,9.943522344771069665e-01,9.952995656118319712e-01,9.950570478449453082e-01,9.956367297095973790e-01,9.956735643746482678e-01,9.957092046565656496e-01,9.947725215312080982e-01,9.952900112349596373e-01,9.958603151269554976e-01
9.832515614018915162e-01,9.825506665985513921e-01,9.835946963160011602e-01,9.829462139205106253e-01,9.830589980813778661e-01,9.823944750057523878e-01,9.831978693503268252e-01,9.835547087500459140e-01,9.841446600807509659e-01,9.827526530217602918e-01
9.940360801679812841e-01,9.941084044122799890e-01,9.937435132453139586e-01,9.938635391817971509e-01,9.944146944075608063e-01,9.936572793073535914e-01,9.941014755609165476e-01,9.938007513588851261e-01,9.939369814104475065e-01,9.938823056007374257e-01
9.958653255566692897e-01,9.952646440333305922e-01,9.955951459525786973e-01,9.950682645882767963e-01,9.958328621017324966e-01,9.961752943255799408e-01,9.956042328522408669e-01,9.942110095730982700e-01,9.955674918538671703e-01,9.952636601890575418e-01
9.968592526844900492e-01,9.968703586240477144e-01,9.970510154264473623e-01,9.968439069190180302e-01,9.969735323597749277e-01,9.970266607184330443e-01,9.966070090589130848e-01,9.972717931865170415e-01,9.966466542174368115e-01,9.971508765855290335e-01
9.967611912328374624e-01,9.966963434309263903e-01,9.964614161591904828e-01,9.962478031750909846e-01,9.967081138000972729e-01,9.963302275663100671e-01,9.966354388231059014e-01,9.966776216767480046e-01,9.965127760034228066e-01,9.963638675819765922e-01
9.955512604937996057e-01,9.942669936645046613e-01,9.950997147407293353e-01,9.953657499568023814e-01,9.951061588187070095e-01,9.959014896320560473e-01,9.946086197246188920e-01,9.951827714207348574e-01,9.944562579949917103e-01,9.948736497420498370e-01
9.957933097283565571e-01,9.963000504526412504e-01,9.964355013676614581e-01,9.969098123250642596e-01,9.963981251447562304e-01,9.959479325934345040e-01,9.967850194074070469e-01,9.957268131836398695e-01,9.956863295631259714e-01,9.963717914713066115e-01
9.888552891786196453e-01,9.924023521924770774e-01,9.914826669798938452e-01,9.905651562702418866e-01,9.902615371223171259e-01,9.915521806042049135e-01,9.912898759945850680e-01,9.910465646363755265e-01,9.906122035925573055e-01,9.909662818781721505e-01
9.946819915750915175e-01,9.944057679671217675e-01,9.942902505037762850e-01,9.945997812999034515e-01,9.933507755424076935e-01,9.941809785718215275e-01,9.945868616774983240e-01,9.949875246554816810e-01,9.938370464216750300e-01,9.948121750085079373e-01
9.928581398954435810e-01,9.934934548528545628e-01,9.931744398032109622e-01,9.929393032253297502e-01,9.932807477927533268e-01,9.934486346336975915e-01,9.938758842158271767e-01,9.913407785082413159e-01,9.925405004090158689e-01,9.927037645498423268e-01
9.963741729863414553e-01,9.960283197003598765e-01,9.956602533565559465e-01,9.951716110429387196e-01,9.964003028310294274e-01,9.964156736777186607e-01,9.960378592607557202e-01,9.960033961339357367e-01,9.966811804230560901e-01,9.968727274206204969e-01
9.967377248672986134e-01,9.964060525050636441e-01,9.952683558652113405e-01,9.966246039529061962e-01,9.963622068841007096e-01,9.961933918082785944e-01,9.965769911303705708e-01,9.965731849408775433e-01,9.964652351565389532e-01,9.963192880043323374e-01
9.976459037671026042e-01,9.976709851353160463e-01,9.975324040502017153e-01,9.974750163940079295e-01,9.974804131992982548e-01,9.973534268020673998e-01,9.975787259405525242e-01,9.973345193149982801e-01,9.975975709830158245e-01,9.975760069266023100e-01
9.893786713855163839e-01,9.914648788499578203e-01,9.887802584598145428e-01,9.908690516232905310e-01,9.898871348427229488e-01,9.913536891621425040e-01,9.876973152047920923e-01,9.887716174179501660e-01,9.901205283484264541e-01,9.911592021557379395e-01
9.943785903368114187e-01,9.951730296173848522e-01,9.947203296582778353e-01,9.948336002104902764e-01,9.953512105944841704e-01,9.936077107012619702e-01,9.949921298495175703e-01,9.950612589971725708e-01,9.951627346293030474e-01,9.944681606833359888e-01
9.950829560906108151e-01,9.959148839499434303e-01,9.963869979982085123e-01,9.963802838842514831e-01,9.956610407400400264e-01,9.951000790108209815e-01,9.956917279640478124e-01,9.953111215485263008e-01,9.945376903189406814e-01,9.963346536073443005e-01
9.893932103021134683e-01,9.909981181638946035e-01,9.906112760381547977e-01,9.907639954820559591e-01,9.881261459158637850e-01,9.902738827455680459e-01,9.901526343006329389e-01,9.892296212951835477e-01,9.904362308779847135e-01,9.909297228912039568e-01
9.929400558163800072e-01,9.907590675691924087e-01,9.917629084867439770e-01,9.933946567632467861e-01,9.927840691992179112e-01,9.921634193288847436e-01,9.914344630259638302e-01,9.933733055952328472e-01,9.918618440717342777e-01,9.922419603858357862e-01
9.961592905315187485e-01,9.970182187073632907e-01,9.971467696493855337e-01,9.967444881799127909e-01,9.968629338648482552e-01,9.968335450440424239e-01,9.964889457055592370e-01,9.970917259847787983e-01,9.968450858315289764e-01,9.970120947272216316e-01
9.973962287034083829e-01,9.973446311995287639e-01,9.974917706280518326e-01,9.973436350459229383e-01,9.974160796849700361e-01,9.974356795228412897e-01,9.973278746052147703e-01,9.971271589042656203e-01,9.975561145662308338e-01,9.973959237987241044e-01
9.944930445376854999e-01,9.949766756793754219e-01,9.946041457874486014e-01,9.955714978947429739e-01,9.936651672415293124e-01,9.937462006122314007e-01,9.946124960266999881e-01,9.954845072787553706e-01,9.953797662930988777e-01,9.944553167981053932e-01
9.968358635384754196e-01,9.965521876204709306e-01,9.967259289417035317e-01,9.965332760621162800e-01,9.967629338552893570e-01,9.964999412312272042e-01,9.961791604733013505e-01,9.962053176411946875e-01,9.966650502004292811e-01,9.967452470859818892e-01
9.926967919906068971e-01,9.934931708532158678e-01,9.924171260879639522e-01,9.932432812897860064e-01,9.925361566331221130e-01,9.922514662419037457e-01,9.923477141200633955e-01,9.931436018248132047e-01,9.918619042406315867e-01,9.925397389801160486e-01
9.958705548867866630e-01,9.960471322006121397e-01,9.956552081320700909e-01,9.961086693394505254e-01,9.952032195566875572e-01,9.957249277204859306e-01,9.960437344593577880e-01,9.954564497029452230e-01,9.959418382491939115e-01,9.956970176800121752e-01
9.966220166434874850e-01,9.966355867568583715e-01,9.969402694398276088e-01,9.965484524220423745e-01,9.969766794138795740e-01,9.970285890212927660e-01,9.970182009666204159e-01,9.970542308662071473e-01,9.969189324955810561e-01,9.969480636569939547e-01
9.974682229798197408e-01,9.971838858448823784e-01,9.971702849800700985e-01,9.972022181445083788e-01,9.973954406571191589e-01,9.973584556091257269e-01,9.976662999586716207e-01,9.975102899212525687e-01,9.966969757534813734e-01,9.968963027511636987e-01
1.084285130931141049e-08,1.269020043107949917e-08,1.062333622245450415e-08,1.135493855255014575e-08,1.029972857694550763e-08,1.071562176098174494e-08,1.207913232493130074e-08,1.094085156348483234e-08,1.044011238296000389e-08,1.125326350378557176e-08
3.809920239439325285e-02,3.881001137714561178e-02,3.896181427425664257e-02,3.807755208305735328e-02,3.898123499927287627e-02,3.834212365542934847e-02,3.888200996365274303e-02,3.867947510143320694e-02,3.887109197472394390e-02,3.890381024990693937e-02
1.830275269556843054e-01,1.846928414041258959e-01,1.823143138685507370e-01,1.829163090118806345e-01,1.841687881693285789e-01,1.845377119306870761e-01,1.829387392880045260e-01,1.835580615191498843e-01,1.842572072999138499e-01,1.836614763632270497e-01
3.990633710692960689e-01,3.945287878953633309e-01,3.977404281884215353e-01,3.959256834295066807e-01,3.987836163790819399e-01,3.959575036672421944e-01,3.953999638844252207e-01,3.967530306782988681e-01,3.970030584487195813e-01,3.983473021188716490e-01
4.407652176301694036e-01,4.389607805272548458e-01,4.392884260085887504e-01,4.388652434155811966e-01,4.396346804410480869e-01,4.387888116424966678e-01,4.387346304448005996e-01,4.380744775259211021e-01,4.359645749801810410e-01,4.379538667138893615e-01
4.678775381962906876e-01,4.693190641442780975e-01,4.683063449038485371e-01,4.697540272645342463e-01,4.679218509330614895e-01,4.689697421417350354e-01,4.682974862542252370e-01,4.699939009410418200e-01,4.693361906804226491e-01,4.696212294602838955e-01
4.870781959361196178e-01,4.884584435545201164e-01,4.874575592272076263e-01,4.874396578025960158e-01,4.879994816415231251e-01,4.877016797214728250e-01,4.878834446106918299e-01,4.867018128246944353e-01,4.878121676665924666e-01,4.878222156737282433e-01
5.011120477371030502e-01,5.024122398109787113e-01,5.033208974650069667e-01,5.042866752421432119e-01,5.029686790031702159e-01,5.029180912262489755e-01,5.032877998770913797e-01,5.049063490085088368e-01,5.033890424620204307e-01,5.024282646189709434e-01
5.194501235939614769e-01,5.173230699959447954e-01,5.179568969385032196e-01,5.176582087090444428e-01,5.193066410021570656e-01,5.175687135316848764e-01,5.164395645825883285e-01,5.166730654793654232e-01,5.171546393920766205e-01,5.184564662846850025e-01
5.306570900688393211e-01,5.316518567402263029e-01,5.305445529613372901e-01,5.316042324381776707e-01,5.304016054598325036e-01,5.303563728103447561e-01,5.299268926832502169e-01,5.320635662920273345e-01,5.325045529560009649e-01,5.312235075082101243e-01
5.446666101836599161e-01,5.447377670783141168e-01,5.465147914318002620e-01,5.446825110192776709e-01,5.449047992412167085e-01,5.471194614416332591e-01,5.433646726479806066e-01,5.450656494694902099e-01,5.460920684180194939e-01,5.433954987917984925e-01
5.595989312362830148e-01,5.620784785105836789e-01,5.619811909712340015e-01,5.613238284611066220e-01,5.612691593970362547e-01,5.618647111784674797e-01,5.608481436641027384e-01,5.606846903065948462e-01,5.599181231608225673e-01,5.601912160514227468e-01
5.719543332478047581e-01,5.705944889615672810e-01,5.710048578872907177e-01,5.710083815447740685e-01,5.701790050982586955e-01,5.706576938020456735e-01,5.717509466767560777e-01,5.700919247473859031e-01,5.724136884535672154e-01,5.703177275018619374e-01
5.860613058861217084e-01,5.874845246052170511e-01,5.883382992999726113e-01,5.863804573800689424e-01,5.897941039559970733e-01,5.882593430722306005e-01,5.887028242230978314e-01,5.895624177536842314e-01,5.876174406065459710e-01,5.886462323345170722e-01
6.063593904791199085e-01,6.030745972312842040e-01,6.033248756862653606e-01,6.048607102293750426e-01,6.074892420569416585e-01,6.056278032887264517e-01,6.049441366684290555e-01,6.043811782431569579e-01,6.049976632752908090e-01,6.039052822063963877e-01
