7.292033141161376707e-03,1.841618677047821959e-06,1.215896100410376684e-04,1.018502550230617729e-05,2.622829762720023882e-04,1.573643993225221310e-04,2.900629659694861509e-04,1.448929966528342717e-04,3.013137249259749276e-04,7.733291443606779341e-04,6.626243291298748337e-04,6.679452344203307785e-04,1.036210097686744193e-03,2.526767153014700378e-03,8.470077800101711782e-03,1.029137503659424344e-02,1.544867952922306803e-02,2.965266839825540443e-02,4.225860032537804428e-02,4.603310285362950671e-02,6.772046762871279657e-02,8.263884071674466869e-02,1.039986326732708494e-01,1.284934197990652283e-01,1.486879155179263168e-01,1.579042406593271219e-01,1.927107263987678509e-01,2.220412103684309968e-01,2.298089575898940584e-01,2.400913191787285017e-01,2.774519236782698739e-01,2.990204724357520272e-01,3.119860766300811550e-01,3.268813357449914525e-01,3.404116561793535944e-01,3.617661472679869483e-01,3.668695450031764227e-01,3.709755495461562469e-01,3.821335480463588508e-01,3.904801335853033128e-01,3.917898349735845498e-01,3.932704267413642540e-01,4.048824008024209387e-01,4.150970987826790859e-01,4.211120649133855420e-01,4.203069547956371776e-01,4.267991423823599417e-01,4.313826604865418912e-01,4.357207645981655553e-01,4.368804116702915130e-01,4.422342261754123593e-01,4.477906169328561004e-01,4.534053121544310283e-01,4.569608357838954582e-01,4.630550136882041201e-01,4.656899981770751817e-01,4.685211533177290888e-01,4.717995016937276964e-01,4.761409536177886870e-01,4.788443529680646571e-01,4.814755346799687308e-01,4.853881498006130668e-01,4.886404350386993056e-01,4.914121186365149052e-01,4.932569647674426849e-01,4.950758792142768705e-01,4.985692499633500585e-01,5.008830474521424048e-01,5.023718139215426204e-01,5.040625291625713267e-01,5.064903940475660171e-01,5.090910747930048608e-01,5.113971249312762035e-01,5.129916496144587557e-01,5.153954320366113118e-01,5.168239714311839705e-01,5.183951270621965923e-01,5.194400909547650658e-01,5.209000621268958797e-01,5.216551743150296128e-01,5.227347440247702703e-01,5.242493503512701825e-01,5.260533318066415998e-01,5.275195075207090856e-01,5.284081499785056035e-01,5.292244346225458695e-01,5.303349957228302713e-01,5.318055388421635277e-01,5.330150836080809196e-01,5.341766608069450362e-01,5.355309779406128845e-01,5.371257487162647282e-01,5.384547996150738092e-01,5.397298686587622685e-01,5.408426688920783265e-01,5.421350101982808090e-01,5.433078541147838836e-01,5.444363583353901692e-01,5.456155214560726163e-01,5.468552876501491244e-01,5.481474157268637626e-01,5.494308599936426063e-01,5.505719128167292364e-01,5.516763258536876435e-01,5.528928730660739310e-01,5.539544343701090501e-01,5.550422080224878263e-01,5.559970093169497307e-01,5.570681313227213716e-01,5.580049367463680854e-01,5.588822328469099654e-01,5.592804626098836218e-01,5.595872899713943971e-01,5.584729132314607547e-01,5.560805903426512264e-01,5.499251096862458610e-01,5.435518066854407859e-01,5.419361968240720140e-01,5.524352623279072949e-01,5.638263095171195394e-01,5.671693253959418923e-01,5.636474783230146501e-01,5.591177768475252829e-01,5.617088555512861348e-01,5.674805693291833375e-01,5.721525389240362802e-01,5.724202574478832739e-01,5.694196777316675728e-01,5.695998326852704796e-01,5.717302577571045097e-01,5.753225214280893729e-01,5.769918948819227067e-01,5.760354176871348431e-01,5.751933981331396328e-01,5.754040791359045226e-01,5.759478573070324625e-01,5.774065176365443808e-01,5.744443436674692149e-01,5.716502203831456130e-01,5.658518136643140295e-01,5.653468427500304427e-01,5.685972996243738864e-01,5.767377476721496921e-01,5.802390964069382706e-01,5.789894905221962818e-01,5.739839128741643925e-01,5.677105577305909812e-01,5.676070473976358999e-01,5.650650914888524223e-01,5.688061505928496686e-01,5.684803356293662846e-01,5.767257046288436495e-01,5.857687220956991903e-01,5.897214291418664267e-01,5.889240339300868543e-01,5.828434988045414489e-01,5.852241524979294729e-01,5.885711693791092491e-01,5.915069469684083314e-01,5.911701221356483460e-01,5.900556160826102570e-01,5.934643611471063229e-01,5.962834117899024067e-01,5.982355815817550493e-01,5.960297597203958464e-01,5.943932626540454622e-01,5.953510324740950432e-01,5.977735840444107218e-01,6.009220753847906993e-01,6.017791065949978924e-01,6.008304019588925904e-01,6.008914519955471656e-01,5.990486657309942453e-01,6.010047947012761016e-01,5.989397319797880037e-01,5.996925622435822500e-01,5.953955483945793103e-01,5.941185027634917626e-01,5.896907087707831119e-01,5.905076562134707885e-01,5.909275884086488961e-01,5.964306324258626946e-01,5.989339059768665763e-01,6.024476021310454232e-01,6.027260167348411635e-01,6.026035122848367731e-01,6.033070774184714491e-01,6.013721295978599057e-01,6.028514532430012673e-01,5.986751658744993154e-01,6.014940563692754427e-01,5.979084344461420564e-01,6.029661877789175284e-01,5.996746967120263339e-01,6.013740891017197443e-01,5.917430199457655027e-01,5.856076720669346480e-01,5.784525177181126798e-01,5.875518511420492196e-01,6.004676896464469227e-01,6.101747418823146862e-01,6.079409035797005423e-01,5.978642168506544952e-01,5.970216045033319707e-01,6.032615343189505763e-01,6.118108692498647194e-01,6.102237817533985309e-01,6.074431484879059262e-01,6.094756419997103825e-01,6.146859852662004409e-01,6.206886210721138664e-01,6.151183111091188538e-01,6.133741865642995394e-01,6.077670231227433328e-01,6.123955969835093160e-01,6.076234069443935404e-01,6.063184597050683688e-01,5.967657577070316632e-01,5.998137808005141736e-01,6.018120839891892837e-01,6.135244272479558614e-01,6.181070159337314074e-01,6.231042024190655004e-01,6.238706328988039562e-01,6.222254370556853376e-01,6.203252662917316806e-01,6.144593209471621575e-01,6.159070389796593714e-01,6.152650347799304420e-01,6.229768118497437390e-01,6.226619223051779173e-01,6.240408213143419092e-01,6.181516893220059261e-01,6.160578371350136084e-01,6.116434874139508038e-01,6.140482027397379250e-01,6.117096110446503809e-01,6.186895347086786012e-01,6.176675257114301321e-01,6.263836462528951099e-01,6.249635144080355476e-01,6.306856629456349950e-01,6.284064126431284647e-01,6.311032025168976656e-01,6.309281976235222578e-01,6.317196390783836879e-01,6.314447200727012488e-01,6.284917678223986837e-01,6.255772340831559086e-01,6.203463002809304072e-01,6.164199628856015245e-01,6.119419252609751281e-01,6.069341695647840762e-01,6.051837463600417966e-01,6.014028777487140376e-01,6.115922358670905501e-01,6.144566003062386095e-01,6.219532921087107535e-01,6.012957582528377642e-01,5.791388547394961117e-01,5.565199771561200048e-01,5.760604051790140234e-01,6.103742287186159077e-01,6.290245577174300440e-01,6.125893694483856011e-01,5.898772684445384717e-01,6.060943294966743000e-01,6.238182539442180818e-01,6.343918194811882794e-01,6.235420004509785175e-01,6.202201340384223549e-01,6.358951689858749479e-01,6.409639460418777857e-01,6.367112818616085246e-01,6.298981008745461185e-01,6.343078568110981363e-01,6.416549132263081878e-01,6.409210893113801433e-01,6.362819794964925668e-01,6.393026462236762741e-01,6.431115847585588963e-01,6.454439848706327032e-01,6.435438284963701516e-01,6.414285593718269674e-01,6.466977395363865400e-01,6.469284057487399986e-01,6.469471013173044849e-01,6.457908868153265924e-01,6.469630242265103082e-01,6.487611027057214041e-01,6.505813181900058639e-01,6.479968962198910942e-01,6.481529946123589792e-01,6.456674900762946478e-01,6.428703283582817285e-01,6.353901483184586363e-01,6.256842680558152292e-01,6.156228709415753064e-01,6.063251335855914803e-01,6.067570468088818725e-01,6.133111405787827763e-01,6.286581298027663633e-01,6.368538066990563351e-01,6.408224719877909648e-01,6.251599838169820123e-01,6.165664917646436205e-01,5.950333279338084758e-01,6.061780689947819933e-01,6.081621845578272234e-01,6.307049935332360580e-01,6.257673520811615209e-01,6.249028513556631470e-01,6.301984805028150172e-01,6.417365820671128152e-01,6.520537568601199041e-01,6.416426757086340915e-01,6.326390755280512090e-01,6.296934769410640342e-01,6.374586357855527297e-01,6.421753173875095477e-01,6.353298257712083341e-01,6.340539045789007622e-01,6.386541740161992831e-01,6.497888742001340923e-01,6.520805802752613900e-01,6.508417797957751771e-01,6.484548925362915162e-01,6.544096029031708506e-01,6.603879165834497522e-01,6.607726141595293701e-01,6.557678668043359638e-01,6.540504505871119756e-01,6.545708211688522349e-01,6.604154320392132682e-01,6.608690062160759160e-01,6.599290392695946750e-01,6.606070152495898684e-01,6.621039427075682271e-01,6.660073913334009221e-01,6.664682976582904095e-01,6.656610430742753159e-01,6.646679935440759079e-01,6.646598652597736079e-01,6.666127794725587030e-01,6.668024889750450157e-01,6.674930328533238422e-01,6.661670360882862019e-01,6.663608161620238057e-01,6.657275009656233866e-01,6.672256253141863880e-01,6.653116323841866686e-01,6.660890674717512283e-01,6.612417205409487631e-01,6.596005000489069126e-01,6.525758327757427146e-01,6.482405498836487645e-01,6.412147375915888681e-01,6.389052462300939261e-01,6.396470765191804020e-01,6.447297651399491736e-01,6.505114245779208826e-01,6.493044612892886480e-01,6.477113552395489249e-01,6.340160774707990221e-01,6.304547295921223427e-01,6.247767243311749263e-01,6.318412259641279505e-01,6.339258684856295956e-01,6.297813583653195657e-01,6.190674510072090575e-01,6.114948877871881905e-01,6.077764863592198807e-01,6.186488225842720068e-01,5.955969009142750847e-01,5.896488417183675113e-01,5.784952996147086912e-01,6.299458140536627893e-01,6.507704166453951444e-01,6.356959644921311714e-01,6.280546822517267813e-01,6.441243552919957427e-01,6.666744489106619653e-01,6.499645264722226923e-01,6.356481567185192638e-01,6.614600347357184607e-01,6.742079297563768892e-01,6.570682857917800046e-01,6.542662845880988787e-01,6.650194490947578529e-01,6.682451559222857274e-01,6.647574747640875303e-01,6.634347221393492866e-01,6.736516489397937901e-01,6.717043164005510603e-01,6.637396321005030186e-01,6.731471651153673186e-01,6.764326254425014895e-01,6.711426186065322375e-01,6.732820358180279241e-01,6.775450875131403539e-01,6.779431330951871670e-01,6.768393423956967636e-01,6.747628456964287480e-01,6.808438909691529872e-01,6.822627946956612011e-01,6.767232159782590184e-01,6.804549075062417129e-01,6.810190265594542325e-01,6.803881942377673075e-01,6.786474249645421120e-01,6.761797522884197553e-01,6.729333923057374545e-01,6.657562454199691393e-01,6.471498041583366723e-01,6.346198310238270190e-01,6.224793252540750110e-01,6.310964368298511706e-01,6.539060085494843300e-01,6.697613086713901653e-01,6.779035901227318250e-01,6.586792354704547048e-01,6.495053772597849662e-01,6.417553463903560296e-01,6.545132764692069838e-01,6.429688023637872840e-01,6.408485481427486086e-01,6.136408556644021850e-01,6.263412948644107026e-01,6.396546069601209972e-01,6.708078598844124940e-01,6.773044595319630545e-01,6.683916906720205331e-01,6.642617250053576283e-01,6.650611202805246647e-01,6.734038232264336621e-01,6.729073636701122796e-01,6.733106624392749540e-01,6.722579759713247505e-01,6.788279361910031229e-01,6.784525717767622144e-01,6.733551031120413866e-01,6.694882050809342067e-01,6.602075333736538987e-01,6.634549481215099576e-01,6.624333839258434997e-01,6.681475636404696772e-01,6.697776843146469039e-01,6.747351449257830147e-01,6.792322763405372887e-01,6.819879439729250592e-01,6.826411093914277473e-01,6.816434634250514435e-01,6.835168286062202059e-01,6.848862316857599053e-01,6.868460469332757778e-01,6.861789734535572727e-01,6.854004279786303222e-01,6.863312627146789247e-01,6.868920072055608728e-01,6.896086432710545333e-01,6.869147729739297770e-01,6.896611554673951483e-01,6.861323150408731308e-01,6.892985699372555786e-01,6.846185834754742183e-01,6.848767627024434645e-01,6.754477619239668273e-01,6.739265754669351294e-01,6.566914181313779908e-01,6.570433128210618756e-01,6.369005393921527425e-01,6.482031773974005207e-01,6.380843971001064485e-01,6.609174011671177240e-01,6.614115845863298704e-01,6.725582753847387796e-01,6.686117484269573641e-01,6.631600438886730009e-01,6.673140749222314927e-01,6.723432701427830560e-01,6.837382408556630375e-01,6.846480498105834700e-01,6.829734929412153432e-01,6.836997445578367749e-01,6.836376720130649121e-01,6.891271062188761842e-01,6.846115110499166878e-01,6.852619749149498896e-01,6.791741977824088394e-01,6.861966114164725905e-01,6.847211413661271617e-01,6.890976692068950804e-01,6.824391029045300261e-01,6.815893891147273287e-01,6.747968658366731987e-01,6.787471169713478192e-01,6.752031256805903769e-01,6.839235243535047859e-01,6.810517395366019189e-01,6.864947277145168059e-01,6.829583694030351149e-01,6.821276122771411377e-01,6.807488165492363574e-01,6.682790241549941834e-01,6.619929036528369171e-01,6.375828428735749176e-01,6.390649765124210013e-01,6.355909225533495910e-01,6.627812705720249609e-01,6.715614620111989286e-01,6.787123857525488857e-01,6.761387964413094753e-01,6.701470148403805283e-01,6.831011535243234345e-01,6.857420090670718338e-01,6.893953116077620180e-01,6.883889115036917472e-01,6.836202237986050978e-01,6.948560437300419501e-01,6.956378631429224191e-01,7.000571346426527342e-01,6.969107706355803789e-01,6.932780584595669149e-01,6.979983295966084578e-01,6.979262442828177981e-01,6.996057952725064366e-01,6.987809811610871114e-01,6.963748113062585565e-01,7.028384197766230912e-01,7.013306577965007227e-01,7.054586849835021711e-01,7.005927115734771338e-01,7.000967951762231412e-01,6.983167268721606202e-01,6.987472898011596323e-01,6.950176756507888687e-01,6.943314862516390962e-01,6.803346804201683140e-01,6.795252694567810448e-01,6.571646685683373290e-01,6.625590498165134790e-01,6.465903220328930168e-01,6.674556263667800193e-01,6.704175515890392623e-01,6.909763476197749998e-01,6.905271765032523490e-01,6.841642242352047321e-01,6.759797510089576855e-01,6.668182867331300390e-01,6.781454255636550910e-01,6.887377875830654750e-01,6.995320490577301431e-01,7.005705755159266079e-01,6.877535175751788854e-01,6.866078088385593192e-01,6.801552481259108829e-01,6.926459840133442070e-01,6.951358254662838299e-01,6.994638039828680043e-01,6.964848372331943205e-01,6.915745308312726269e-01,6.982123288690987861e-01,6.992532541624901787e-01,7.078307880611804936e-01,7.075154292318684979e-01,7.038905239086220567e-01,7.043216166948935708e-01,6.955110402831570227e-01,7.017099825215257214e-01,6.920880709109867857e-01,6.987227512308312738e-01,6.909131295219046454e-01,6.943421163218539416e-01,6.904539112805821999e-01,6.916580671386132195e-01,6.902914802760127255e-01,6.930867745323844309e-01,6.899776441801644955e-01,6.938552925916968706e-01,6.846823214654602641e-01,6.887490703369478773e-01,6.784411470183018267e-01,6.910109563540730582e-01,6.918729182682288315e-01,7.052272954125724524e-01,7.058051857863366640e-01,7.015754460314246321e-01,6.979268332147101628e-01,6.870641426807048147e-01,6.907201788541369458e-01,6.897994334327698374e-01,7.005536037203450306e-01,7.057958194860616263e-01,7.055440769224050612e-01,7.055397882304362822e-01,6.964782998710206119e-01,7.024854646530267477e-01,7.000565051383434989e-01,7.080417311386855150e-01,7.026140592753943315e-01,7.007539317928496159e-01,6.941765775084558499e-01,6.976187585947194458e-01,6.954517003525605423e-01,7.037582366747364704e-01,6.918417129217201422e-01,6.978632206155735984e-01,6.825893455820264411e-01,6.952909837465304221e-01,6.875012345278420645e-01,7.023113904003978059e-01,7.005173715285220037e-01,7.100791027208956940e-01,7.147123663644165958e-01,7.168388821406681544e-01,7.189782112697399308e-01,7.110476630996636072e-01,7.113575502411519924e-01,7.052574835579057400e-01,7.120959151149677258e-01,7.103132432302439181e-01,7.155795455104863034e-01,7.089134893751246613e-01,7.100741973140966001e-01,7.019941147943838944e-01,7.044410958424680569e-01,6.962286371648863659e-01,7.003967221120168674e-01,6.922700055059859414e-01,6.996003307014798667e-01,6.954770845209892194e-01,7.028083934302251645e-01,6.998202362032275303e-01,7.035833588055119270e-01,7.028816289174298904e-01,7.047012448072595969e-01,7.069597217644931764e-01,7.037459274417746657e-01,7.054540787028261706e-01,6.954935135082329634e-01,6.993686211495996341e-01,6.861972725149181329e-01,6.961203787584593350e-01,6.807412080817321076e-01,6.939005447741530830e-01,6.789882832804552404e-01,6.871400457456491306e-01,6.765804098118395338e-01,6.696913092792635691e-01,6.726261725211720721e-01,6.578516872962290041e-01,6.704735233601704092e-01,6.593772610863444239e-01,6.744028712430564232e-01,6.915778041680115118e-01,7.009782590129418622e-01,7.052579216770771264e-01,6.901310012642425384e-01,6.972874934770760813e-01,7.069571095669228145e-01,7.159857183097114719e-01,7.149131604370447812e-01,7.075117581420288237e-01,7.116068598505209675e-01,7.163863412221802562e-01,7.244496178047328261e-01,7.202180962853230728e-01,7.147717248308445015e-01,7.178162971013111182e-01,7.190129841841018665e-01,7.241436660048689022e-01,7.241962867737452569e-01,7.207803268157284560e-01,7.254609030845983186e-01,7.215733880364230135e-01,7.273321002580184214e-01,7.244944512204889442e-01,7.249907962677626383e-01,7.215496130266148000e-01,7.185792939617605679e-01,7.151836228500191295e-01,7.125356647777293384e-01,7.019181373241676347e-01,6.993738405058169683e-01,6.763808069145300639e-01,6.868747208309250452e-01,6.733442017078105080e-01,6.977264424783726771e-01,6.996499485765278470e-01,7.129004151638701492e-01,7.126780423388284769e-01,7.045444878119060395e-01,7.028918889307300688e-01,6.922186170392891080e-01,7.001500800027492533e-01,7.040953649780510304e-01,7.061663824200785644e-01,7.079481831778907663e-01,6.959239658271966222e-01,6.953288295558404108e-01,6.983324043387225677e-01,7.093940281961244043e-01,7.246828529527069573e-01,7.232140279924853532e-01,7.217087079308057707e-01,7.110059600020670612e-01,7.122633475855320029e-01,7.181138076782476176e-01,7.258720941464045229e-01,7.308987527501312753e-01,7.274887880883555979e-01,7.236905626525466095e-01,7.227060436962177148e-01,7.236059267379644222e-01,7.260813838549693422e-01,7.277720005941159531e-01,7.221372029308669171e-01,7.233837364499291489e-01,7.125960243688479467e-01,7.148610376763218088e-01,6.987567678391530812e-01,6.990764953062326148e-01,6.803311489427306125e-01,6.935423980644371822e-01,6.863875778436760999e-01,7.100106442621918479e-01,7.060517336384953824e-01,7.090326687498019753e-01,7.038303840757930141e-01,6.958350671757274064e-01,7.056211288012070870e-01,7.088455050120173739e-01,7.246170272715370952e-01,7.293790234781314386e-01,7.263109641143796757e-01,7.260510744451050824e-01,7.201072699307926595e-01,7.268819421205113818e-01,7.265064376340608643e-01,7.292503148783970879e-01,7.306898530572840667e-01,7.285270410339916847e-01,7.309648084118813838e-01,7.287348096719886703e-01,7.278523446149705034e-01,7.287930979719310365e-01,7.238404315594632044e-01,7.257038431409711388e-01,7.147409508430618841e-01,7.169138232196099469e-01,7.095479986141393081e-01,7.211092689714820869e-01,7.207909094536738559e-01,7.297399902804123650e-01,7.234482015514749342e-01,7.252799931441681336e-01,7.173288039529711613e-01,7.190358933585178081e-01,7.090596779372054792e-01,7.101512441164704592e-01,6.999750569287611635e-01,7.055286428540771260e-01,6.984494814861753609e-01,6.965096867475414344e-01,6.847336853656104116e-01,6.755146019201070384e-01,6.817859072541615495e-01,6.928133788898840351e-01,7.183628005073573464e-01,7.172318467525045094e-01,7.172732894962108308e-01,7.055412911901159934e-01,7.155083679664947516e-01,7.215793506085610431e-01,7.265803568309224802e-01,7.263755797566239236e-01,7.234656607939188300e-01,7.238725325998486282e-01,7.312147649277556116e-01,7.246165218570613797e-01,7.349064464956110987e-01,7.290243975185153325e-01,7.369666227955626869e-01,7.327257459657273708e-01,7.347559113769295269e-01,7.350348461348640283e-01,7.393517261662876372e-01,7.380324580496288034e-01,7.396575156689515484e-01,7.336767311177462281e-01,7.383572354241866309e-01,7.378264589396299478e-01,7.452121197698661215e-01,7.430136456615321627e-01,7.434281494822206904e-01,7.401307470262286081e-01,7.404485786261851832e-01,7.412863550372221777e-01,7.402181590687526569e-01,7.398640610256350669e-01,7.322220436352162576e-01,7.291011909623469345e-01,7.093076455777045375e-01,7.009341596261046137e-01,6.616801015188764623e-01,6.653016371094163661e-01,6.444652507813326547e-01,6.902210729710055448e-01,7.103366514254297881e-01,7.330040126011228008e-01,7.195500020828845544e-01,6.995827870467871135e-01,7.031593520183417878e-01,7.134551398792109422e-01,7.357355617771349499e-01,7.399990561537420630e-01,7.308048896267994587e-01,7.264597711191042029e-01,7.246460597561654726e-01,7.358165314242209876e-01,7.350914410774841423e-01,7.314705812711275179e-01,7.217478939765246126e-01,7.189736785944778052e-01,7.138132717790156567e-01,7.158556834535942937e-01,7.054875188508039630e-01,7.085943900979077004e-01,7.072371394069891792e-01,7.205578062852446841e-01,7.200636138258345031e-01,7.286850610407193951e-01,7.177367765117007581e-01,7.329049502370568181e-01,7.305097494635182098e-01,7.384749305941251674e-01,7.399890838478181410e-01,7.276280765529450356e-01,7.403119934121976664e-01,7.270941290922164901e-01,7.412598811406618804e-01,7.312549936047973986e-01,7.380794871594560380e-01,7.408053532679698128e-01,7.448090889779186430e-01,7.498139214947314724e-01,7.455496154297136524e-01,7.480719947630163347e-01,7.462166775729013324e-01,7.486405051266940003e-01,7.468192123218749812e-01,7.462006228675763797e-01,7.444132861235314147e-01,7.466982902128664890e-01,7.456597533341726702e-01,7.470898313130112101e-01,7.413804674789010729e-01,7.426236654558842076e-01,7.376261952478979644e-01,7.385779806279775261e-01,7.363207908832063442e-01,7.334921517754303677e-01,7.358328473959653282e-01,7.366964191108670290e-01,7.426368980701273381e-01,7.461768684772520643e-01,7.481546157686290721e-01,7.470631529672041582e-01,7.459428511564351050e-01,7.382727984961241496e-01,7.383122128340988688e-01,7.267539556263196143e-01,7.332087723457685335e-01,7.239026695383659060e-01,7.350736508016054715e-01,7.254863615933792031e-01,7.308397904150431001e-01,7.141948887315607841e-01,7.150033617361768457e-01,6.994621643748546447e-01,7.132169149827924937e-01,7.109698381456933669e-01,7.345450772234505266e-01,7.258456694530112108e-01,7.287060441048459625e-01,7.124948304463423199e-01,7.108727623354279546e-01,7.185845360897331613e-01,7.328604436487460294e-01,7.407645882387341452e-01,7.387118662000746738e-01,7.187282566174245657e-01,7.222176152276185146e-01,7.166046278978775996e-01,7.409718591428400281e-01,7.356018723631443379e-01,7.361976360434946409e-01,7.247941909921155057e-01,7.272064841216471232e-01,7.352754435566755120e-01,7.489298686990477627e-01,7.479675054400196643e-01,7.496203561817075256e-01,7.431193068104240407e-01,7.453078755479736195e-01,7.497800863107905167e-01,7.531004396456968397e-01,7.576717118682507746e-01,7.557711014281429662e-01,7.530811510377403151e-01,7.543475532578532983e-01,7.538640838685066736e-01,7.558494516885433390e-01,7.558987659002788240e-01,7.482218055604913376e-01,7.488053980662821019e-01,7.359037672026983445e-01,7.361069101738431097e-01,7.185143430706011358e-01,7.148923673016520652e-01,7.022520551029601821e-01,7.154250252141853839e-01,7.257742680001300073e-01,7.509582637572911334e-01,7.552182654214004698e-01,7.521881067684772493e-01,7.421290518973772121e-01,7.334460978155281641e-01,7.379401946765001830e-01,7.395676467461529402e-01,7.525793823439269614e-01,7.526728030924024759e-01,7.557404984495584843e-01,7.557937429875853930e-01,7.512314992020729942e-01,7.564843728897884256e-01,7.482955669778298402e-01,7.539013063426175387e-01,7.456091518398493267e-01,7.507704976771339966e-01,7.462524479977243885e-01,7.426205733676370935e-01,7.376589064022760489e-01,7.312691978173997409e-01,7.305609120830991454e-01,7.350490618687237632e-01,7.285603571016343594e-01,7.395464092103768428e-01,7.144307305108708039e-01,7.313172663718525701e-01,7.033310895815412245e-01,7.212938836987199398e-01,7.131856974296838514e-01,7.303003762149813394e-01,7.438350679940276544e-01,7.496320346878784235e-01,7.536297356113459411e-01,7.445866572103952974e-01,7.436759591338563125e-01,7.419396249239060825e-01,7.505001462390404887e-01,7.529309073035069799e-01,7.595504875497856023e-01,7.573892728063921220e-01,7.542787605299722253e-01,7.584807868325840197e-01,7.514783846006786172e-01,7.641267300727551115e-01,7.554716408931457794e-01,7.623284714397423611e-01,7.562215143723353128e-01,7.573438418328765076e-01,7.484815805265883082e-01,7.458775122104124300e-01,7.291991922817872007e-01,7.306787367003695355e-01,7.104984493838358839e-01,7.255877906510943554e-01,7.163179883385010216e-01,7.438709660647958577e-01,7.418264833624467203e-01,7.518975202716731143e-01,7.470360650325045260e-01,7.399370437625917285e-01,7.411788619737622597e-01,7.327905280443330893e-01,7.448370578839139666e-01,7.515146658621225662e-01,7.612889489950810384e-01,7.666398870083476202e-01,7.599482380124527037e-01,7.584262198819058387e-01,7.492552334672237802e-01,7.599804835933011704e-01,7.611761518070274679e-01,7.692484354982814798e-01,7.685375276976418313e-01,7.656606318031266012e-01,7.645315278609849940e-01,7.616293546040657780e-01
